"Institusjonskode";"Institusjonsnavn";"Avdelingskode";"Avdelingsnavn";"Årstall";"Semester";"Semesternavn";"Studentkategori";"Kategoritekst";"Antall totalt";"Antall kvinner";"Antall menn"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2014";"3";"Høst";"A";"Andre";"31";"6";"25"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2013";"1";"Vår";"S";"Studenter";"288";"104";"184"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2009";"3";"Høst";"A";"Andre";"31";"3";"28"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2008";"1";"Vår";"S";"Studenter";"86";"24";"62"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2013";"3";"Høst";"A";"Andre";"32";"8";"24"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2011";"3";"Høst";"S";"Studenter";"259";"99";"160"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2008";"3";"Høst";"A";"Andre";"16";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2014";"3";"Høst";"S";"Studenter";"412";"144";"268"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2008";"1";"Vår";"A";"Andre";"20";"3";"17"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2011";"1";"Vår";"S";"Studenter";"188";"69";"119"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2013";"1";"Vår";"A";"Andre";"32";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2012";"1";"Vår";"S";"Studenter";"235";"85";"150"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2010";"1";"Vår";"A";"Andre";"28";"3";"25"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2010";"1";"Vår";"S";"Studenter";"137";"53";"84"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2014";"1";"Vår";"A";"Andre";"26";"7";"19"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2014";"1";"Vår";"S";"Studenter";"352";"121";"231"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2011";"1";"Vår";"A";"Andre";"18";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"470000";"Avdeling for ingeniør-og naturfag";"2009";"1";"Vår";"S";"Studenter";"102";"35";"67"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2015";"1";"Vår";"A";"Andre";"26";"6";"20"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2015";"1";"Vår";"S";"Studenter";"112";"14";"98"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2016";"3";"Høst";"A";"Andre";"31";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2016";"1";"Vår";"S";"Studenter";"109";"9";"100"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2016";"1";"Vår";"A";"Andre";"32";"5";"27"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2016";"3";"Høst";"S";"Studenter";"135";"14";"121"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2015";"3";"Høst";"A";"Andre";"37";"7";"30"
"0233";"Høgskolen i Sogn og Fjordane";"470100";"Institutt for ingeniør- og teknologifag";"2015";"3";"Høst";"S";"Studenter";"115";"10";"105"
"0233";"Høgskolen i Sogn og Fjordane";"470200";"Institutt for naturfag";"2016";"3";"Høst";"S";"Studenter";"319";"137";"182"
"0233";"Høgskolen i Sogn og Fjordane";"470200";"Institutt for naturfag";"2015";"3";"Høst";"S";"Studenter";"275";"116";"159"
"0233";"Høgskolen i Sogn og Fjordane";"470200";"Institutt for naturfag";"2016";"1";"Vår";"S";"Studenter";"249";"105";"144"
"0233";"Høgskolen i Sogn og Fjordane";"470200";"Institutt for naturfag";"2015";"1";"Vår";"S";"Studenter";"263";"113";"150"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2000";"1";"Vår";"S";"Studenter";"78";"64";"14"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2005";"1";"Vår";"S";"Studenter";"0";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1996";"1";"Vår";"S";"Studenter";"104";"44";"60"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2001";"1";"Vår";"S";"Studenter";"102";"93";"9"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2004";"1";"Vår";"S";"Studenter";"65";"55";"10"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2006";"1";"Vår";"S";"Studenter";"3";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2007";"1";"Vår";"S";"Studenter";"0";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2003";"1";"Vår";"S";"Studenter";"82";"68";"14"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1997";"1";"Vår";"S";"Studenter";"90";"68";"22"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2002";"1";"Vår";"S";"Studenter";"88";"79";"9"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1998";"1";"Vår";"S";"Studenter";"44";"37";"7"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2002";"3";"Høst";"S";"Studenter";"90";"74";"16"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1999";"3";"Høst";"S";"Studenter";"107";"91";"16"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2005";"3";"Høst";"S";"Studenter";"3";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1996";"3";"Høst";"S";"Studenter";"126";"68";"58"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1999";"1";"Vår";"S";"Studenter";"78";"65";"13"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2004";"3";"Høst";"S";"Studenter";"12";"0";"0"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2001";"3";"Høst";"S";"Studenter";"91";"81";"10"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2000";"3";"Høst";"S";"Studenter";"106";"95";"11"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1997";"3";"Høst";"S";"Studenter";"132";"104";"28"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"1998";"3";"Høst";"S";"Studenter";"83";"69";"14"
"0233";"Høgskolen i Sogn og Fjordane";"550000";"Studiesenter Sandane";"2003";"3";"Høst";"S";"Studenter";"76";"62";"14"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2015";"3";"Høst";"S";"Studenter";"526";"440";"86"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2009";"3";"Høst";"S";"Studenter";"519";"376";"143"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2008";"3";"Høst";"S";"Studenter";"597";"416";"181"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2012";"3";"Høst";"S";"Studenter";"583";"457";"126"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2006";"3";"Høst";"S";"Studenter";"357";"255";"102"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2016";"3";"Høst";"S";"Studenter";"595";"486";"109"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2014";"3";"Høst";"S";"Studenter";"508";"390";"118"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2013";"1";"Vår";"S";"Studenter";"475";"348";"127"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2011";"3";"Høst";"S";"Studenter";"468";"341";"127"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2010";"3";"Høst";"S";"Studenter";"571";"420";"151"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2013";"3";"Høst";"S";"Studenter";"413";"316";"97"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2007";"3";"Høst";"S";"Studenter";"465";"318";"147"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2015";"1";"Vår";"S";"Studenter";"520";"421";"99"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2007";"1";"Vår";"S";"Studenter";"336";"243";"93"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2012";"1";"Vår";"S";"Studenter";"578";"443";"135"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2016";"1";"Vår";"S";"Studenter";"500";"410";"90"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2008";"1";"Vår";"S";"Studenter";"505";"355";"150"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2009";"1";"Vår";"S";"Studenter";"555";"372";"183"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2006";"1";"Vår";"S";"Studenter";"278";"173";"105"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2014";"1";"Vår";"S";"Studenter";"480";"372";"108"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2011";"1";"Vår";"S";"Studenter";"667";"481";"186"
"0233";"Høgskolen i Sogn og Fjordane";"560000";"HiSF Oppdrag";"2010";"1";"Vår";"S";"Studenter";"580";"394";"186"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2004";"3";"Høst";"P";"Personer uten studierett";"5";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2003";"1";"Vår";"S";"Studenter";"3";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2002";"3";"Høst";"P";"Personer uten studierett";"9";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2002";"1";"Vår";"S";"Studenter";"6";"3";"3"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2001";"3";"Høst";"P";"Personer uten studierett";"51";"34";"17"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2004";"1";"Vår";"S";"Studenter";"0";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2002";"1";"Vår";"P";"Personer uten studierett";"32";"19";"13"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2001";"1";"Vår";"S";"Studenter";"9";"6";"3"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2003";"1";"Vår";"P";"Personer uten studierett";"23";"8";"15"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"1995";"1";"Vår";"S";"Studenter";"5987";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2000";"3";"Høst";"P";"Personer uten studierett";"26";"15";"11"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2000";"1";"Vår";"S";"Studenter";"3";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2003";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2003";"3";"Høst";"S";"Studenter";"15";"6";"9"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2001";"1";"Vår";"P";"Personer uten studierett";"42";"17";"25"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2002";"3";"Høst";"S";"Studenter";"11";"5";"6"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2000";"1";"Vår";"P";"Personer uten studierett";"196";"90";"106"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2001";"3";"Høst";"S";"Studenter";"7";"4";"3"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2004";"1";"Vår";"P";"Personer uten studierett";"15";"11";"4"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2004";"3";"Høst";"S";"Studenter";"26";"16";"10"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"1995";"3";"Høst";"S";"Studenter";"7313";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"1996";"3";"Høst";"S";"Studenter";"67";"0";"0"
"0234";"Høgskolen i Stavanger";"000000";"HiS (uspesifisert underenhet)";"2000";"3";"Høst";"S";"Studenter";"17";"12";"5"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2003";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2003";"3";"Høst";"S";"Studenter";"431";"255";"176"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2002";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2002";"3";"Høst";"S";"Studenter";"502";"354";"148"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2001";"1";"Vår";"P";"Personer uten studierett";"72";"39";"33"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2001";"3";"Høst";"S";"Studenter";"263";"173";"90"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2000";"3";"Høst";"S";"Studenter";"126";"74";"52"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2002";"1";"Vår";"S";"Studenter";"278";"185";"93"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2001";"1";"Vår";"S";"Studenter";"161";"100";"61"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2003";"1";"Vår";"S";"Studenter";"636";"384";"252"
"0234";"Høgskolen i Stavanger";"120000";"Ledelse og stab";"2000";"1";"Vår";"S";"Studenter";"270";"152";"118"
"0234";"Høgskolen i Stavanger";"120260";"FLEKS-kontoret";"2004";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"0234";"Høgskolen i Stavanger";"120260";"FLEKS-kontoret";"2004";"1";"Vår";"S";"Studenter";"515";"380";"135"
"0234";"Høgskolen i Stavanger";"120260";"FLEKS-kontoret";"2004";"3";"Høst";"S";"Studenter";"170";"119";"51"
"0234";"Høgskolen i Stavanger";"210000";"Det samfunnsvitenskapelige fakultet";"2004";"1";"Vår";"S";"Studenter";"48";"30";"18"
"0234";"Høgskolen i Stavanger";"210000";"Det samfunnsvitenskapelige fakultet";"2004";"3";"Høst";"S";"Studenter";"57";"41";"16"
"0234";"Høgskolen i Stavanger";"210210";"Institutt for helsefag";"2004";"3";"Høst";"S";"Studenter";"759";"674";"85"
"0234";"Høgskolen i Stavanger";"210210";"Institutt for helsefag";"2004";"1";"Vår";"S";"Studenter";"844";"767";"77"
"0234";"Høgskolen i Stavanger";"210220";"Institutt for sosialfag";"2004";"1";"Vår";"S";"Studenter";"602";"526";"76"
"0234";"Høgskolen i Stavanger";"210220";"Institutt for sosialfag";"2004";"3";"Høst";"S";"Studenter";"689";"592";"97"
"0234";"Høgskolen i Stavanger";"210230";"Norsk hotellhøgskole (NHS) - Institutt for økonomi og ledelsesfag";"2004";"1";"Vår";"P";"Personer uten studierett";"3";"0";"0"
"0234";"Høgskolen i Stavanger";"210230";"Norsk hotellhøgskole (NHS) - Institutt for økonomi og ledelsesfag";"2004";"3";"Høst";"S";"Studenter";"1128";"689";"439"
"0234";"Høgskolen i Stavanger";"210230";"Norsk hotellhøgskole (NHS) - Institutt for økonomi og ledelsesfag";"2004";"1";"Vår";"S";"Studenter";"1120";"667";"453"
"0234";"Høgskolen i Stavanger";"210240";"Institutt for medie-, kultur- og samfunnsfag";"2004";"1";"Vår";"P";"Personer uten studierett";"8";"0";"0"
"0234";"Høgskolen i Stavanger";"210240";"Institutt for medie-, kultur- og samfunnsfag";"2004";"1";"Vår";"S";"Studenter";"595";"402";"193"
"0234";"Høgskolen i Stavanger";"210240";"Institutt for medie-, kultur- og samfunnsfag";"2004";"3";"Høst";"S";"Studenter";"679";"479";"200"
"0234";"Høgskolen i Stavanger";"220000";"Det humanistiske fakultet";"2004";"3";"Høst";"S";"Studenter";"8";"0";"0"
"0234";"Høgskolen i Stavanger";"220000";"Det humanistiske fakultet";"2004";"1";"Vår";"S";"Studenter";"21";"17";"4"
"0234";"Høgskolen i Stavanger";"220210";"Institutt for musikk og dans";"2004";"1";"Vår";"S";"Studenter";"183";"103";"80"
"0234";"Høgskolen i Stavanger";"220210";"Institutt for musikk og dans";"2004";"3";"Høst";"S";"Studenter";"177";"98";"79"
"0234";"Høgskolen i Stavanger";"220220";"Institutt for kultur- og språkvitenskap";"2004";"1";"Vår";"S";"Studenter";"791";"507";"284"
"0234";"Høgskolen i Stavanger";"220220";"Institutt for kultur- og språkvitenskap";"2004";"3";"Høst";"S";"Studenter";"902";"558";"344"
"0234";"Høgskolen i Stavanger";"220230";"Institutt for allmennlærerutdanning og spesialpedagogikk";"2004";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"0234";"Høgskolen i Stavanger";"220230";"Institutt for allmennlærerutdanning og spesialpedagogikk";"2004";"1";"Vår";"S";"Studenter";"655";"514";"141"
"0234";"Høgskolen i Stavanger";"220230";"Institutt for allmennlærerutdanning og spesialpedagogikk";"2004";"3";"Høst";"S";"Studenter";"728";"557";"171"
"0234";"Høgskolen i Stavanger";"220240";"Institutt for førskolelærerutdanning";"2004";"1";"Vår";"S";"Studenter";"417";"388";"29"
"0234";"Høgskolen i Stavanger";"220240";"Institutt for førskolelærerutdanning";"2004";"3";"Høst";"S";"Studenter";"388";"355";"33"
"0234";"Høgskolen i Stavanger";"260000";"Det teknisk- naturvitenskapelige fakultet";"2004";"1";"Vår";"S";"Studenter";"84";"17";"67"
"0234";"Høgskolen i Stavanger";"260000";"Det teknisk- naturvitenskapelige fakultet";"2004";"3";"Høst";"S";"Studenter";"69";"20";"49"
"0234";"Høgskolen i Stavanger";"260210";"Institutt for matematikk og naturvitenskap";"2004";"3";"Høst";"A";"Andre";"227";"44";"183"
"0234";"Høgskolen i Stavanger";"260210";"Institutt for matematikk og naturvitenskap";"2004";"3";"Høst";"S";"Studenter";"125";"67";"58"
"0234";"Høgskolen i Stavanger";"260210";"Institutt for matematikk og naturvitenskap";"2004";"1";"Vår";"S";"Studenter";"113";"57";"56"
"0234";"Høgskolen i Stavanger";"260220";"Institutt for industriell økonomi, risikostyring og planlegging";"2004";"1";"Vår";"S";"Studenter";"35";"14";"21"
"0234";"Høgskolen i Stavanger";"260220";"Institutt for industriell økonomi, risikostyring og planlegging";"2004";"3";"Høst";"S";"Studenter";"227";"68";"159"
"0234";"Høgskolen i Stavanger";"260230";"Institutt for elektroteknikk og databehandling";"2004";"3";"Høst";"S";"Studenter";"418";"31";"387"
"0234";"Høgskolen i Stavanger";"260230";"Institutt for elektroteknikk og databehandling";"2004";"1";"Vår";"S";"Studenter";"427";"36";"391"
"0234";"Høgskolen i Stavanger";"260240";"Institutt for konstruksjonsteknikk og materialteknologi";"2004";"1";"Vår";"S";"Studenter";"337";"74";"263"
"0234";"Høgskolen i Stavanger";"260240";"Institutt for konstruksjonsteknikk og materialteknologi";"2004";"3";"Høst";"S";"Studenter";"284";"51";"233"
"0234";"Høgskolen i Stavanger";"260250";"Institutt for petroleumsteknologi";"2004";"3";"Høst";"S";"Studenter";"440";"101";"339"
"0234";"Høgskolen i Stavanger";"260250";"Institutt for petroleumsteknologi";"2004";"1";"Vår";"S";"Studenter";"475";"120";"355"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2000";"3";"Høst";"P";"Personer uten studierett";"26";"16";"10"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"1998";"1";"Vår";"S";"Studenter";"939";"503";"436"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2001";"3";"Høst";"P";"Personer uten studierett";"30";"20";"10"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2002";"1";"Vår";"S";"Studenter";"1068";"639";"429"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2003";"1";"Vår";"P";"Personer uten studierett";"55";"39";"16"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"1997";"1";"Vår";"S";"Studenter";"1552";"934";"618"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2002";"1";"Vår";"P";"Personer uten studierett";"50";"31";"19"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2001";"1";"Vår";"S";"Studenter";"968";"575";"393"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2001";"1";"Vår";"P";"Personer uten studierett";"45";"28";"17"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"1996";"1";"Vår";"S";"Studenter";"1087";"586";"501"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2003";"3";"Høst";"P";"Personer uten studierett";"9";"5";"4"
"0234";"Høgskolen i Stavanger";"410000";"Avdeling for økonomi, kultur og samfunnsfag";"2000";"1";"Vår";"S";"Studenter";"968";"587";"381"
